Date,1. open,2. high,3. low,4. close,5. volume
2024-05-23,1.64,1.65,1.46,1.49,42061.0
2024-05-22,1.8,1.8,1.63,1.63,1914.0
2024-05-21,1.745,1.81,1.745,1.81,1909.0
2024-05-20,1.72,1.96,1.7,1.7,2511.0
2024-05-17,1.6732,1.8818,1.6732,1.8072,13683.0
2024-05-16,1.66,1.92,1.6001,1.63,14402.0
2024-05-15,1.595,1.98,1.595,1.67,14767.0
2024-05-14,1.605,1.605,1.54,1.55,3286.0
2024-05-13,1.6104,1.6104,1.54,1.56,2559.0
2024-05-10,1.5,1.61,1.4801,1.56,4551.0
2024-05-09,1.3999,1.65,1.34,1.6,19133.0
2024-05-08,1.51,1.5995,1.45,1.58,2660.0
2024-05-07,1.461,1.65,1.461,1.6,4160.0
2024-05-06,1.45,1.47,1.44,1.44,6403.0
2024-05-03,1.48,1.48,1.44,1.44,790.0
2024-05-02,1.36,1.6,1.35,1.52,4730.0
2024-05-01,1.2,1.58,1.2,1.36,10271.0
2024-04-30,1.37,1.62,1.182,1.37,19404.0
2024-04-29,1.53,1.63,1.42,1.42,64455.0
2024-04-26,1.64,1.65,1.56,1.59,51602.0
2024-04-25,1.551,1.84,1.55,1.67,74797.0
2024-04-24,1.58,1.68,1.55,1.569,24604.0
2024-04-23,1.6,1.6498,1.58,1.6,68626.0
2024-04-22,1.6406,1.65,1.595,1.61,43612.0
2024-04-19,1.69,1.74,1.61,1.61,74116.0
2024-04-18,1.6914,1.78,1.68,1.685,62993.0
2024-04-17,1.8,1.836,1.72,1.725,54155.0
2024-04-16,1.91,1.91,1.75,1.79,88210.0
2024-04-15,2.03,2.06,1.84,1.88,93391.0
2024-04-12,2.035,2.15,1.905,1.9706,117518.0
2024-04-11,2.16,2.16,2.01,2.03,79155.0
2024-04-10,2.12,2.24,2.06,2.21,119569.0
2024-04-09,2.06,2.2101,2.025,2.21,150571.0
2024-04-08,2.28,2.3627,2.0,2.2,287588.0
2024-04-05,2.05,2.43,1.81,2.42,415652.0
2024-04-04,1.88,2.27,1.65,2.21,639024.0
2024-04-03,2.18,2.18,1.83,1.9,51970.0
2024-04-02,2.14,2.23,2.03,2.21,230733.0
2024-04-01,2.56,2.56,2.14,2.23,181667.0
2024-03-28,2.3393,2.47,2.28,2.47,51504.0
2024-03-27,2.5,2.5,2.12,2.24,112725.0
2024-03-26,2.2801,2.45,2.07,2.4425,38184.0
2024-03-25,2.56,2.7,2.38,2.41,75146.0
2024-03-22,2.8,2.99,2.6,2.66,61968.0
2024-03-21,2.78,2.88,2.64,2.8546,107701.0
2024-03-20,3.01,3.09,2.7,2.86,241621.0
2024-03-19,3.01,3.05,2.75,3.01,150563.0
2024-03-18,3.01,3.02,2.99,2.99,5304.0
2024-03-15,3.03,3.1,3.01,3.01,6113.0
2024-03-14,3.0,3.03,3.0,3.01,7656.0
2024-03-13,2.965,3.06,2.94,3.05,15481.0
2024-03-12,3.01,3.05,3.0,3.02,4952.0
2024-03-11,2.97,3.06,2.97,3.02,13938.0
2024-03-08,3.01,3.05,2.92,3.01,16354.0
2024-03-07,2.92,3.06,2.92,3.05,6940.0
2024-03-06,2.87,3.06,2.86,3.01,12036.0
2024-03-05,2.92,3.06,2.86,3.01,8119.0
2024-03-04,3.02,3.1,2.9688,3.03,54898.0
