Date,1. open,2. high,3. low,4. close,5. volume
2023-12-12,2.34,2.37,2.28,2.35,462064.0
2023-12-11,2.34,2.35,2.02,2.31,1019177.0
2023-12-08,2.34,2.49,2.22,2.3,931828.0
2023-12-07,2.32,2.42,2.2501,2.37,688719.0
2023-12-06,2.18,2.455,2.0507,2.24,1236356.0
2023-12-05,2.07,2.15,1.85,2.12,1450081.0
2023-12-04,2.07,2.43,1.74,1.96,3600577.0
2023-12-01,1.69,1.74,1.61,1.74,527266.0
2023-11-30,1.66,1.69,1.57,1.67,383617.0
2023-11-29,1.56,1.705,1.5401,1.63,534802.0
2023-11-28,1.4,1.52,1.35,1.52,423175.0
2023-11-27,1.41,1.42,1.36,1.39,221717.0
2023-11-24,1.41,1.44,1.36,1.44,158741.0
2023-11-22,1.37,1.41,1.36,1.4,174932.0
2023-11-21,1.41,1.42,1.33,1.36,200503.0
2023-11-20,1.42,1.46,1.38,1.46,236386.0
2023-11-17,1.37,1.46,1.37,1.45,222240.0
2023-11-16,1.39,1.4,1.34,1.39,236193.0
2023-11-15,1.3,1.4601,1.29,1.4,713542.0
2023-11-14,1.28,1.41,1.28,1.4,1901629.0
2023-11-13,1.28,1.28,1.22,1.25,278474.0
2023-11-10,1.29,1.29,1.18,1.27,192370.0
2023-11-09,1.42,1.42,1.2401,1.27,230205.0
2023-11-08,1.4,1.43,1.32,1.36,240867.0
2023-11-07,1.37,1.425,1.32,1.4,192379.0
2023-11-06,1.46,1.485,1.335,1.34,317751.0
2023-11-03,1.32,1.48,1.31,1.42,408711.0
2023-11-02,1.26,1.32,1.2498,1.32,269818.0
2023-11-01,1.3,1.3,1.22,1.23,153935.0
2023-10-31,1.21,1.38,1.21,1.3,430491.0
2023-10-30,1.25,1.28,1.18,1.2,209951.0
2023-10-27,1.17,1.27,1.15,1.22,431475.0
2023-10-26,1.17,1.23,1.1111,1.15,293554.0
2023-10-25,1.21,1.28,1.16,1.17,294022.0
2023-10-24,1.26,1.36,1.2,1.22,257614.0
2023-10-23,1.25,1.27,1.21,1.22,217706.0
2023-10-20,1.33,1.35,1.2577,1.26,199199.0
2023-10-19,1.4,1.4,1.31,1.34,222366.0
2023-10-18,1.45,1.46,1.37,1.37,150253.0
2023-10-17,1.42,1.5,1.4,1.48,348074.0
2023-10-16,1.35,1.45,1.32,1.43,353287.0
2023-10-13,1.32,1.355,1.29,1.34,127760.0
2023-10-12,1.37,1.375,1.275,1.32,256452.0
2023-10-11,1.35,1.41,1.305,1.36,234557.0
2023-10-10,1.32,1.445,1.32,1.38,266493.0
2023-10-09,1.36,1.37,1.3,1.34,161619.0
2023-10-06,1.37,1.39,1.3034,1.38,249277.0
2023-10-05,1.3,1.43,1.3,1.37,297271.0
2023-10-04,1.39,1.425,1.26,1.285,281151.0
2023-10-03,1.27,1.445,1.25,1.41,686961.0
2023-10-02,1.32,1.36,1.2507,1.29,371649.0
2023-09-29,1.38,1.4,1.32,1.32,215552.0
2023-09-28,1.36,1.38,1.2906,1.38,193256.0
2023-09-27,1.28,1.35,1.28,1.35,339898.0
2023-09-26,1.35,1.3799,1.263,1.28,447498.0
2023-09-25,1.45,1.48,1.35,1.35,431134.0
2023-09-22,1.5,1.53,1.44,1.47,192063.0
2023-09-21,1.49,1.52,1.38,1.49,728809.0
2023-09-20,1.57,1.61,1.51,1.52,208696.0
2023-09-19,1.54,1.6006,1.52,1.57,188137.0
2023-09-18,1.55,1.5809,1.48,1.56,269001.0
2023-09-15,1.68,1.69,1.54,1.54,821084.0
2023-09-14,1.66,1.73,1.66,1.69,244618.0
2023-09-13,1.6,1.71,1.6,1.66,426463.0
2023-09-12,1.66,1.68,1.6,1.61,234592.0
2023-09-11,1.65,1.7099,1.61,1.66,157131.0
2023-09-08,1.63,1.66,1.55,1.64,209604.0
2023-09-07,1.65,1.69,1.5701,1.62,357079.0
2023-09-06,1.71,1.73,1.63,1.66,226918.0
2023-09-05,1.88,1.9,1.7,1.72,342080.0
2023-09-01,1.81,1.99,1.81,1.87,365942.0
2023-08-31,1.85,1.92,1.79,1.79,414024.0
2023-08-30,1.78,1.92,1.765,1.84,348551.0
2023-08-29,1.63,1.82,1.6,1.79,347248.0
2023-08-28,1.73,1.73,1.5802,1.63,331654.0
2023-08-25,1.56,1.68,1.53,1.68,302574.0
2023-08-24,1.62,1.6255,1.54,1.56,208109.0
2023-08-23,1.52,1.65,1.52,1.62,266908.0
2023-08-22,1.69,1.71,1.52,1.52,542647.0
2023-08-21,1.7,1.73,1.63,1.67,550243.0
2023-08-18,1.64,1.73,1.57,1.68,264534.0
2023-08-17,1.6,1.69,1.57,1.66,280375.0
2023-08-16,1.64,1.65,1.5,1.6,477790.0
2023-08-15,1.79,1.79,1.63,1.64,398369.0
2023-08-14,1.66,1.78,1.64,1.77,274872.0
2023-08-11,1.69,1.78,1.67,1.68,410256.0
2023-08-10,1.76,1.79,1.68,1.71,588369.0
2023-08-09,1.85,1.86,1.705,1.73,317089.0
2023-08-08,1.75,1.85,1.62,1.83,326916.0
2023-08-07,1.98,1.98,1.68,1.77,547291.0
2023-08-04,1.95,2.0,1.91,1.93,279809.0
